8.414709849999999491e-01
8.990716986500018049e-01
9.449378439454578782e-01
9.795519654400043352e-01
1.003396607687277564e+00
1.016954315240913731e+00
1.020707632654550112e+00
1.015139104481822319e+00
1.000731275276366850e+00
9.779666895918203151e-01
9.473278919818195476e-01
9.092974270000000470e-01
8.643578391999992006e-01
8.129916731354526194e-01
7.556814733599974687e-01
6.929097844272689155e-01
6.251591508909046802e-01
5.529121173045409288e-01
4.766512282218132723e-01
3.968590281963593203e-01
3.140180617818147946e-01
2.286108735318161944e-01
1.411200080000000190e-01
5.207608785879284247e-02
-3.779795174421710785e-02
-1.277310975426519113e-01
-2.169523362701323843e-01
-3.046906546602802801e-01
-3.901750394467175531e-01
-4.726344773630657414e-01
-5.512979551429468827e-01
-6.253944595199815160e-01
-6.941529772277921229e-01
-7.568024949999998530e-01
-8.126746899341934505e-01
-8.615120005838278194e-01
-9.031595558663252366e-01
-9.374624846991068683e-01
-9.642659159995957685e-01
-9.834149786852132147e-01
-9.947548016733813725e-01
-9.981305138815221856e-01
-9.933872442270577086e-01
-9.803701216274095520e-01
-9.589242749999999926e-01
-9.290127780040625671e-01
-8.910704832660762964e-01
-8.456501881543321275e-01
-7.933046900371211185e-01
-7.345867862827335504e-01
-6.700492742594610363e-01
-6.002449513355943012e-01
-5.257266148794238481e-01
-4.470470622592409571e-01
-3.647590908433359091e-01
-2.794154979999999289e-01
-1.916036028038769212e-01
-1.020488111550231503e-01
-1.151105065984784140e-02
7.924975107524026563e-02
1.694736664438301621e-01
2.584007678395133789e-01
3.452711276558804721e-01
4.293248182865219142e-01
5.098019121250286778e-01
5.859424815649911800e-01
6.569865990000001155e-01
7.222529179536046895e-01
7.813744164691883709e-01
8.340626537200940271e-01
8.800291888796639705e-01
9.189855811212399583e-01
9.506433896181647469e-01
9.747141735437802046e-01
9.909094920714291987e-01
9.989409043744538197e-01
9.985199696261968239e-01
9.893582470000000795e-01
9.713047301269497336e-01
9.447581504691030529e-01
9.102546739462630265e-01
8.683304664782318660e-01
8.195216939848104509e-01
7.643645223858005489e-01
7.033951176010057038e-01
6.371496455502269063e-01
5.661642721532639255e-01
4.909751633299206941e-01
4.121184850000000344e-01
3.301304030833011049e-01
2.455470834996286156e-01
1.589046921687815583e-01
7.073939501056478174e-02
-1.841264205522319397e-02
-1.080152531087770207e-01
-1.975322722302982337e-01
-2.864275334999816236e-01
-3.741648709980287535e-01
-4.602081188046360793e-01
-5.440211109999999461e-01
