Время записи:;2021-03-04 01:06:54.377880
x;1,0;1,0909090909090908;1,1818181818181819;1,2727272727272727;1,3636363636363638;1,4545454545454546;1,5454545454545454;1,6363636363636362;1,7272727272727273;1,8181818181818183;1,9090909090909092;2,0;2,090909090909091;2,1818181818181817;2,2727272727272725;2,3636363636363638;2,4545454545454546;2,5454545454545454;2,6363636363636367;2,7272727272727275;2,8181818181818183;2,909090909090909;3,0;3,090909090909091;3,1818181818181817;3,272727272727273;3,3636363636363638;3,4545454545454546;3,5454545454545454;3,6363636363636362;3,7272727272727275;3,8181818181818183;3,909090909090909;4,0;4,090909090909091;4,181818181818182;4,272727272727273;4,363636363636363;4,454545454545455;4,545454545454545;4,636363636363637;4,7272727272727275;4,818181818181818;4,909090909090909;5,0;5,090909090909091;5,181818181818182;5,2727272727272725;5,363636363636363;5,454545454545455;5,545454545454546;5,636363636363637;5,7272727272727275;5,818181818181818;5,909090909090909;6,0;6,090909090909091;6,181818181818182;6,2727272727272725;6,363636363636364;6,454545454545455;6,545454545454546;6,636363636363637;6,7272727272727275;6,818181818181818;6,909090909090909;7,0;7,090909090909091;7,181818181818182;7,2727272727272725;7,363636363636364;7,454545454545455;7,545454545454546;7,636363636363637;7,7272727272727275;7,818181818181818;7,909090909090909;8,0;8,09090909090909;8,181818181818182;8,272727272727273;8,363636363636363;8,454545454545455;8,545454545454547;8,636363636363637;8,727272727272727;8,818181818181818;8,90909090909091;9,0;9,090909090909092;9,181818181818182;9,272727272727273;9,363636363636363;9,454545454545455;9,545454545454545;9,636363636363637;9,727272727272727;9,818181818181818;9,90909090909091;10,0
y;0,841470985;0,8990716986500018;0,9449378439454579;0,9795519654400043;1,0033966076872776;1,0169543152409137;1,0207076326545501;1,0151391044818223;1,0007312752763668;0,9779666895918203;0,9473278919818195;0,909297427;0,8643578391999992;0,8129916731354526;0,7556814733599975;0,6929097844272689;0,6251591508909048;0,5529121173045409;0,4766512282218134;0,3968590281963594;0,31401806178181474;0,2286108735318162;0,14112000799999996;0,05207608785879284;-0,03779795174421711;-0,1277310975426519;-0,21695233627013238;-0,3046906546602804;-0,3901750394467176;-0,47263447736306585;-0,551297955142947;-0,6253944595199816;-0,6941529772277922;-0,7568024949999999;-0,8126746899341936;-0,8615120005838278;-0,9031595558663252;-0,9374624846991069;-0,9642659159995959;-0,9834149786852132;-0,9947548016733814;-0,9981305138815222;-0,9933872442270578;-0,9803701216274097;-0,958924275;-0,9290127780040626;-0,8910704832660763;-0,8456501881543321;-0,7933046900371212;-0,7345867862827336;-0,6700492742594611;-0,6002449513355943;-0,525726614879424;-0,44704706225924096;-0,364759090843336;-0,279415498;-0,19160360280387698;-0,10204881115502318;-0,011511050659848008;0,07924975107524018;0,16947366644383008;0,2584007678395133;0,3452711276558804;0,42932481828652186;0,5098019121250286;0,5859424815649911;0,6569865989999999;0,7222529179536046;0,7813744164691881;0,834062653720094;0,880029188879664;0,9189855811212398;0,9506433896181646;0,9747141735437801;0,9909094920714292;0,9989409043744538;0,9985199696261968;0,989358247;0,9713047301269496;0,944758150469103;0,9102546739462631;0,8683304664782319;0,8195216939848105;0,7643645223858005;0,7033951176010057;0,6371496455502269;0,5661642721532639;0,4909751633299207;0,41211848500000003;0,3301304030833011;0,24554708349962867;0,15890469216878156;0,07073939501056481;-0,018412642055223166;-0,10801525310877699;-0,1975322722302982;-0,2864275334999816;-0,37416487099802875;-0,460208118804636;-0,544021111
Время записи:;2021-03-04 01:08:08.035717
x;-5,0;-4,898989898989899;-4,797979797979798;-4,696969696969697;-4,595959595959596;-4,494949494949495;-4,393939393939394;-4,292929292929293;-4,191919191919192;-4,090909090909091;-3,9898989898989896;-3,888888888888889;-3,787878787878788;-3,686868686868687;-3,5858585858585856;-3,484848484848485;-3,383838383838384;-3,282828282828283;-3,1818181818181817;-3,080808080808081;-2,9797979797979797;-2,878787878787879;-2,7777777777777777;-2,676767676767677;-2,5757575757575757;-2,474747474747475;-2,3737373737373737;-2,272727272727273;-2,1717171717171717;-2,070707070707071;-1,9696969696969697;-1,868686868686869;-1,7676767676767677;-1,6666666666666665;-1,5656565656565657;-1,4646464646464645;-1,3636363636363638;-1,2626262626262625;-1,1616161616161618;-1,0606060606060606;-0,9595959595959593;-0,858585858585859;-0,7575757575757578;-0,6565656565656566;-0,5555555555555554;-0,45454545454545503;-0,3535353535353538;-0,2525252525252526;-0,15151515151515138;-0,050505050505050164;0,050505050505050164;0,15151515151515138;0,2525252525252526;0,3535353535353538;0,45454545454545414;0,5555555555555554;0,6565656565656566;0,7575757575757578;0,8585858585858581;0,9595959595959593;1,0606060606060606;1,1616161616161618;1,262626262626262;1,3636363636363633;1,4646464646464645;1,5656565656565657;1,666666666666667;1,7676767676767673;1,8686868686868685;1,9696969696969697;2,070707070707071;2,1717171717171713;2,2727272727272725;2,3737373737373737;2,474747474747475;2,5757575757575752;2,6767676767676765;2,7777777777777777;2,878787878787879;2,9797979797979792;3,0808080808080813;3,1818181818181817;3,282828282828282;3,383838383838384;3,4848484848484844;3,5858585858585865;3,686868686868687;3,787878787878787;3,8888888888888893;3,9898989898989896;4,09090909090909;4,191919191919192;4,292929292929292;4,3939393939393945;4,494949494949495;4,595959595959595;4,696969696969697;4,797979797979798;4,8989898989899;5,0
y;0,9589242746631385;0,9962388460520124;1,0183169541711272;1,0260572588767785;1,0203584200252616;1,002119097472872;0,9722379510759046;0,931613640690656;0,8811448261734197;0,8217301673804928;0,7542683241681697;0,6796579563927463;0,5987977239105178;0,5125862865777793;0,42192230425082633;0,3277044367859548;0,23083134403945987;0,13220168586763625;0,03271412212677963;-0,06673268732681376;-0,16524008263684975;-0,2619094039470319;-0,35584199140106576;-0,4461722044197119;-0,5321664795319598;-0,6131242725438544;-0,6883450392614415;-0,7571282354907667;-0,8187733170378755;-0,8725797397088131;-0,9178469593096255;-0,9538744316463579;-0,9799616125250558;-0,9954079577517649;-0,9997118325412675;-0,9931672397432924;-0,9762670916163053;-0,9495043004187719;-0,9133717784091583;-0,8683624378459297;-0,8149691909875519;-0,7536849500924916;-0,6850026274192129;-0,6094151352261823;-0,5274153857718653;-0,43959351336264557;-0,346928540496572;-0,2504967117196126;-0,15137427157773464;-0,050637464616905783;0,05063746461690588;0,15137427157773486;0,2504967117196127;0,3469285404965721;0,439593513362645;0,5274153857718653;0,6094151352261824;0,6850026274192129;0,7536849500924909;0,8149691909875522;0,8683624378459297;0,9133717784091584;0,9495043004187718;0,9762670916163051;0,993167239743292;0,9997118325412672;0,9954079577517647;0,9799616125250556;0,9538744316463575;0,917846959309625;0,8725797397088128;0,8187733170378755;0,7571282354907667;0,6883450392614415;0,6131242725438542;0,5321664795319601;0,4461722044197121;0,35584199140106554;0,2619094039470316;0,16524008263685;0,06673268732681321;-0,032714122126779765;-0,13220168586763545;-0,23083134403945993;-0,3277044367859546;-0,4219223042508273;-0,5125862865777793;-0,5987977239105171;-0,6796579563927465;-0,7542683241681697;-0,8217301673804922;-0,88114482617342;-0,9316136406906557;-0,9722379510759052;-1,002119097472872;-1,0203584200252616;-1,0260572588767785;-1,0183169541711274;-0,9962388460520122;-0,9589242746631385
Время записи:;2021-03-04 01:08:11.843768
x;-5,0;-4,898989898989899;-4,797979797979798;-4,696969696969697;-4,595959595959596;-4,494949494949495;-4,393939393939394;-4,292929292929293;-4,191919191919192;-4,090909090909091;-3,9898989898989896;-3,888888888888889;-3,787878787878788;-3,686868686868687;-3,5858585858585856;-3,484848484848485;-3,383838383838384;-3,282828282828283;-3,1818181818181817;-3,080808080808081;-2,9797979797979797;-2,878787878787879;-2,7777777777777777;-2,676767676767677;-2,5757575757575757;-2,474747474747475;-2,3737373737373737;-2,272727272727273;-2,1717171717171717;-2,070707070707071;-1,9696969696969697;-1,868686868686869;-1,7676767676767677;-1,6666666666666665;-1,5656565656565657;-1,4646464646464645;-1,3636363636363638;-1,2626262626262625;-1,1616161616161618;-1,0606060606060606;-0,9595959595959593;-0,858585858585859;-0,7575757575757578;-0,6565656565656566;-0,5555555555555554;-0,45454545454545503;-0,3535353535353538;-0,2525252525252526;-0,15151515151515138;-0,050505050505050164;0,050505050505050164;0,15151515151515138;0,2525252525252526;0,3535353535353538;0,45454545454545414;0,5555555555555554;0,6565656565656566;0,7575757575757578;0,8585858585858581;0,9595959595959593;1,0606060606060606;1,1616161616161618;1,262626262626262;1,3636363636363633;1,4646464646464645;1,5656565656565657;1,666666666666667;1,7676767676767673;1,8686868686868685;1,9696969696969697;2,070707070707071;2,1717171717171713;2,2727272727272725;2,3737373737373737;2,474747474747475;2,5757575757575752;2,6767676767676765;2,7777777777777777;2,878787878787879;2,9797979797979792;3,0808080808080813;3,1818181818181817;3,282828282828282;3,383838383838384;3,4848484848484844;3,5858585858585865;3,686868686868687;3,787878787878787;3,8888888888888893;3,9898989898989896;4,09090909090909;4,191919191919192;4,292929292929292;4,3939393939393945;4,494949494949495;4,595959595959595;4,696969696969697;4,797979797979798;4,8989898989899;5,0
y;72004899337,38588;60084496669,691025;49444753406,21407;40017105676,31979;31732989609,372715;24523841334,737633;18321096981,779266;13056192679,862358;8660564558,351511;5065648746,611489;2202881374,006986;3698569,9027292803;-1600463536,3366005;-2678168815,346295;-3297981137,761645;-3528464374,2179465;-3438182395,350494;-3095699071,7945795;-2569578274,1854987;-1928383873,1585531;-1240679739,34903;-575029743,3922299;2244,0765576958656;430326207,7727119;719747553,8143352;886545543,6702021;948999438,8090914;925388500,6997808;833991990,8110468;693089170,6116675;520959301,57041943;335881645,1560812;156135462,83742893;16,083240695297718;-118053613,52331829;-198787063,9415352;-246770153,01630867;-266572698,592538;-262764518,51512194;-239915430,6289599;-202595252,77895066;-155373802,809994;-102820898,56698786;-49506357,894831896;1,3615748211741447;41889997,66481609;75401994,70740938;100535992,48935434;117291991,01065099;125669990,27129926;125669990,27129929;117291991,01065099;100535992,48935436;75401994,7074094;41889997,66481641;1,361574798822403;-49506357,8948319;-102820898,56698787;-155373802,80999357;-202595252,77895087;-239915430,62896;-262764518,51512218;-266572698,59253824;-246770153,01630908;-198787063,9415356;-118053613,52331865;16,083240747451782;156135462,8374274;335881645,1560796;520959301,5704186;693089170,6116669;833991990,8110459;925388500,6997808;948999438,8090924;886545543,6702037;719747553,8143377;430326207,7727163;2244,076560497284;-575029743,3922251;-1240679739,3490217;-1928383873,1585517;-2569578274,1854944;-3095699071,794572;-3438182395,3504896;-3528464374,217946;-3297981137,7616434;-2678168815,346298;-1600463536,3366165;3698569,902730942;2202881374,006979;5065648746,61145;8660564558,351505;13056192679,8623;18321096981,779312;24523841334,73763;31732989609,372635;40017105676,319786;49444753406,21407;60084496669,69113;72004899337,38588
Время записи:;2021-03-04 01:08:43.014313
x;-15,0;-14,696969696969697;-14,393939393939394;-14,09090909090909;-13,787878787878787;-13,484848484848484;-13,181818181818182;-12,878787878787879;-12,575757575757576;-12,272727272727273;-11,969696969696969;-11,666666666666666;-11,363636363636363;-11,06060606060606;-10,757575757575758;-10,454545454545453;-10,151515151515152;-9,848484848484848;-9,545454545454545;-9,242424242424242;-8,93939393939394;-8,636363636363637;-8,333333333333332;-8,030303030303031;-7,727272727272727;-7,424242424242424;-7,121212121212121;-6,818181818181818;-6,515151515151516;-6,212121212121211;-5,909090909090908;-5,6060606060606055;-5,303030303030303;-5,0;-4,696969696969697;-4,3939393939393945;-4,09090909090909;-3,787878787878787;-3,4848484848484844;-3,1818181818181817;-2,878787878787879;-2,575757575757576;-2,2727272727272716;-1,9696969696969688;-1,666666666666666;-1,3636363636363633;-1,0606060606060606;-0,7575757575757578;-0,45454545454545325;-0,1515151515151505;0,15151515151515227;0,45454545454545503;0,7575757575757578;1,0606060606060623;1,3636363636363633;1,6666666666666679;1,9696969696969688;2,2727272727272734;2,575757575757578;2,878787878787879;3,1818181818181834;3,4848484848484844;3,787878787878789;4,09090909090909;4,3939393939393945;4,696969696969699;5,0;5,3030303030303045;5,6060606060606055;5,90909090909091;6,212121212121211;6,515151515151516;6,81818181818182;7,121212121212121;7,424242424242426;7,727272727272727;8,030303030303031;8,333333333333336;8,636363636363637;8,939393939393941;9,242424242424242;9,545454545454547;9,848484848484848;10,151515151515152;10,454545454545457;10,757575757575758;11,060606060606062;11,363636363636363;11,666666666666668;11,969696969696969;12,272727272727273;12,575757575757578;12,878787878787879;13,181818181818183;13,484848484848484;13,787878787878789;14,090909090909093;14,393939393939394;14,696969696969699;15,0
y;-0,7596879128588213;-0,35958835597098465;-0,029189756720064845;0,2364411412811417;0,4422375944198334;0,5931328590832142;0,694060191658486;0,7499528485328509;0,7657440860935104;0,7463671607276672;0,6967553288225227;0,6218418467652789;0,5265599709431378;0,41584295774330166;0,2946240635529718;0,16783654475935045;0,04041365774964108;-0,08271134108895714;-0,19660519536924032;-0,29633464870400683;-0,37696644470605495;-0,4335673269881827;-0,4612040391631878;-0,45665157164721815;-0,4235179020698201;-0,3671192548638891;-0,2927718544623217;-0,20579192529801324;-0,11149569180385979;-0,015199378412756903;0,07778079044239881;0,1621285903287118;0,23252779681328628;0,28366218546322614;0,3116055049157088;0,3179913960882031;0,3058434729682513;0,2781853495433953;0,2380406398011775;0,1884329577291396;0,13238591731482405;0,07292313254577279;0,013068217409527412;-0,044155214106369065;-0,09572354801437499;-0,13911710599153868;-0,17383195237326962;-0,19986808715956791;-0,21722551035043366;-0,22590422194586662;-0,22590422194586685;-0,21722551035043428;-0,19986808715956914;-0,17383195237327098;-0,13911710599154042;-0,09572354801437674;-0,0441552141063712;0,013068217409525736;0,07292313254577124;0,13238591731482244;0,1884329577291386;0,23804063980117643;0,2781853495433949;0,30584347296825093;0,3179913960882029;0,3116055049157087;0,28366218546322636;0,2325277968132859;0,16212859032871177;0,07778079044239819;-0,01519937841275732;-0,1114956918038607;-0,205791925298015;-0,29277185446232323;-0,36711925486389163;-0,42351790206982254;-0,4566515716472208;-0,46120403916319075;-0,433567326988186;-0,3769664447060579;-0,2963346487040099;-0,19660519536924234;-0,08271134108895979;0,04041365774963895;0,16783654475935056;0,29462406355297116;0,41584295774330227;0,5265599709431383;0,6218418467652804;0,6967553288225241;0,7463671607276694;0,765744086093513;0,7499528485328535;0,6940601916584885;0,5931328590832172;0,44223759441983496;0,23644114128114124;-0,029189756720063076;-0,35958835597098576;-0,7596879128588213
Время записи:;2021-03-04 01:08:58.783712
